2.46,-19.697,0,0,860.59,1
2.48,-19.645,0,0,863.58,1
2.5,-19.594,0,0,866.56,1
2.52,-19.542,0,0,869.53,1
2.54,-19.491,0,0,872.5,1
2.56,-19.441,0,0,875.46,1
2.58,-19.39,0,0,878.41,1
2.6,-19.34,0,0,881.35,1
2.62,-19.29,0,0,884.28,1
2.64,-19.24,0,0,887.21,1
2.66,-19.19,0,0,890.13,1
2.68,-19.141,0,0,893.04,1
2.7,-19.092,0,0,895.94,1
2.72,-19.043,0,0,898.84,1
2.74,-18.995,0,0,901.73,1
2.76,-18.946,0,0,904.61,1
2.78,-18.898,0,0,907.48,1
2.8,-18.851,0,0,910.35,1
2.82,-18.803,0,0,913.2,1
2.84,-18.756,0,0,916.06,1
2.86,-18.709,0,0,918.9,1
2.88,-18.662,0,0,921.73,1
2.9,-18.616,0,0,924.56,1
2.92,-18.569,0,0,927.38,1
2.94,-18.523,0,0,930.2,1
2.96,-18.477,0,0,933,1
2.98,-18.432,0,0,935.8,1
3,-18.386,0,0,938.59,1
3.02,-18.341,0,0,941.38,1
3.04,-18.296,0,0,944.15,1
3.06,-18.252,0,0,946.92,1
3.08,-18.207,0,0,949.68,1
3.1,-18.163,0,0,952.44,1
3.12,-18.119,0,0,955.18,1
3.14,-18.075,0,0,957.92,1
3.16,-18.032,0,0,960.66,1
3.18,-17.988,0,0,963.38,1
3.2,-17.945,0,0,966.1,1
3.22,-17.902,0,0,968.81,1
3.24,-17.859,0,0,971.52,1
3.26,-17.817,0,0,974.21,1
3.28,-17.775,0,0,976.9,1
3.3,-17.733,0,0,979.59,1
3.32,-17.691,0,0,982.26,1
3.34,-17.649,0,0,984.93,1
3.36,-17.608,0,0,987.59,1
3.38,-17.566,0,0,990.25,1
3.4,-17.525,0,0,992.89,1
3.42,-17.485,0,0,995.53,1
3.44,-17.444,0,0,998.17,1
3.46,-17.404,0,0,1000.8,1
3.48,-17.363,0,0,1003.4,1
3.5,-17.323,0,0,1006,1
3.52,-17.284,0,0,1008.6,1
3.54,-17.244,0,0,1011.2,1
3.56,-17.205,0,0,1013.8,1
3.58,-17.165,0,0,1016.4,1
3.6,-17.126,0,0,1019,1
3.62,-17.087,0,0,1021.6,1
3.64,-17.049,0,0,1024.1,1
3.66,-17.01,0,0,1026.7,1
3.68,-16.972,0,0,1029.2,1
3.7,-16.934,0,0,1031.8,1
3.72,-16.896,0,0,1034.3,1
3.74,-16.858,0,0,1036.8,1
3.76,-16.821,0,0,1039.4,1
3.78,-16.784,0,0,1041.9,1
3.8,-16.746,0,0,1044.4,1
3.82,-16.709,0,0,1046.9,1
3.84,-16.673,0,0,1049.4,1
3.86,-16.636,0,0,1051.9,1
3.88,-16.6,0,0,1054.4,1
3.9,-16.563,0,0,1056.8,1
3.92,-16.527,0,0,1059.3,1
3.94,-16.491,0,0,1061.8,1
3.96,-16.456,0,0,1064.2,1
3.98,-16.42,0,0,1066.7,1
4,-16.385,0,0,1069.1,1
4.02,-16.349,0,0,1071.6,1
4.04,-16.314,0,0,1074,1
4.06,-16.279,0,0,1076.4,1
4.08,-16.245,0,0,1078.8,1
4.1,-16.21,0,0,1081.2,1
4.12,-16.176,0,0,1083.6,1
4.14,-16.142,0,0,1086,1
4.16,-16.107,0,0,1088.4,1
4.18,-16.074,0,0,1090.8,1
4.2,-16.04,0,0,1093.2,1
4.22,-16.006,0,0,1095.6,1
4.24,-15.973,0,0,1097.9,1
4.26,-15.94,0,0,1100.3,1
4.28,-15.907,0,0,1102.7,1
4.3,-15.874,0,0,1105,1
4.32,-15.841,0,0,1107.3,1
4.34,-15.808,0,0,1109.7,1
4.36,-15.776,0,0,1112,1
4.38,-15.743,0,0,1114.3,1
4.4,-15.711,0,0,1116.6,1
4.42,-15.679,0,0,1119,1
4.44,-15.647,0,0,1121.3,1
4.46,-15.616,0,0,1123.6,1
4.48,-15.584,0,0,1125.8,1
4.5,-15.553,0,0,1128.1,1
4.52,-15.522,0,0,1130.4,1
4.54,-15.49,0,0,1132.7,1
4.56,-15.459,0,0,1134.9,1
4.58,-15.429,0,0,1137.2,1
4.6,-15.398,0,0,1139.5,1
4.62,-15.367,0,0,1141.7,1
4.64,-15.337,0,0,1143.9,1
4.66,-15.307,0,0,1146.2,1
4.68,-15.277,0,0,1148.4,1
4.7,-15.247,0,0,1150.6,1
4.72,-15.217,0,0,1152.8,1
4.74,-15.187,0,0,1155.1,1
4.76,-15.158,0,0,1157.3,1
4.78,-15.128,0,0,1159.5,1
4.8,-15.099,0,0,1161.6,1
4.82,-15.07,0,0,1163.8,1
4.84,-15.041,0,0,1166,1
4.86,-15.012,0,0,1168.2,1
4.88,-14.983,0,0,1170.4,1
4.9,-14.955,0,0,1172.5,1
4.92,-14.926,0,0,1174.7,1
4.94,-14.898,0,0,1176.8,1
4.96,-14.87,0,0,1179,1
4.98,-14.842,0,0,1181.1,1
5,-14.814,0,0,1183.2,1
5.02,-14.786,0,0,1185.4,1
5.04,-14.759,0,0,1187.5,1
5.06,-14.731,0,0,1189.6,1
5.08,-14.704,0,0,1191.7,1
5.1,-14.676,0,0,1193.8,1
5.12,-14.649,0,0,1195.9,1
5.14,-14.622,0,0,1198,1
5.16,-14.595,0,0,1200.1,1
5.18,-14.569,0,0,1202.2,1
5.2,-14.542,0,0,1204.2,1
5.22,-14.515,0,0,1206.3,1
5.24,-14.489,0,0,1208.4,1
5.26,-14.463,0,0,1210.4,1
5.28,-14.436,0,0,1212.5,1
5.3,-14.41,0,0,1214.5,1
5.32,-14.385,0,0,1216.6,1
5.34,-14.359,0,0,1218.6,1
5.36,-14.333,0,0,1220.6,1
5.38,-14.307,0,0,1222.6,1
5.4,-14.282,0,0,1224.6,1
5.42,-14.257,0,0,1226.7,1
5.44,-14.232,0,0,1228.7,1
5.46,-14.206,0,0,1230.7,1
5.48,-14.181,0,0,1232.7,1
5.5,-14.157,0,0,1234.6,1
5.52,-14.132,0,0,1236.6,1
5.54,-14.107,0,0,1238.6,1
5.56,-14.083,0,0,1240.6,1
5.58,-14.058,0,0,1242.5,1
5.6,-14.034,0,0,1244.5,1
5.62,-14.01,0,0,1246.4,1
5.64,-13.986,0,0,1248.4,1
5.66,-13.962,0,0,1250.3,1
5.68,-13.938,0,0,1252.3,1
5.7,-13.914,0,0,1254.2,1
5.72,-13.89,0,0,1256.1,1
5.74,-13.867,0,0,1258,1
5.76,-13.844,0,0,1260,1
5.78,-13.82,0,0,1261.9,1
5.8,-13.797,0,0,1263.8,1
5.82,-13.774,0,0,1265.7,1
5.84,-13.751,0,0,1267.6,1
5.86,-13.728,0,0,1269.5,1
5.88,-13.705,0,0,1271.3,1
5.9,-13.683,0,0,1273.2,1
5.92,-13.66,0,0,1275.1,1
5.94,-13.637,0,0,1276.9,1
5.96,-13.615,0,0,1278.8,1
5.98,-13.593,0,0,1280.7,1
6,-13.571,0,0,1282.5,1
6.02,-13.549,0,0,1284.3,1
6.04,-13.527,0,0,1286.2,1
6.06,-13.505,0,0,1288,1
6.08,-13.483,0,0,1289.8,1
6.1,-13.461,0,0,1291.7,1
6.12,-13.44,0,0,1293.5,1
6.14,-13.418,0,0,1295.3,1
6.16,-13.397,0,0,1297.1,1
6.18,-13.376,0,0,1298.9,1
6.2,-13.354,0,0,1300.7,1
6.22,-13.333,0,0,1302.5,1
6.24,-13.312,0,0,1304.3,1
6.26,-13.291,0,0,1306,1
6.28,-13.271,0,0,1307.8,1
6.3,-13.25,0,0,1309.6,1
6.32,-13.229,0,0,1311.4,1
6.34,-13.209,0,0,1313.1,1
6.36,-13.188,0,0,1314.9,1
6.38,-13.168,0,0,1316.6,1
6.4,-13.148,0,0,1318.3,1
6.42,-13.128,0,0,1320.1,1
6.44,-13.108,0,0,1321.8,1
6.46,-13.088,0,0,1323.5,1
6.48,-13.068,0,0,1325.3,1
6.5,-13.048,0,0,1327,1
6.52,-13.028,0,0,1328.7,1
6.54,-13.009,0,0,1330.4,1
6.56,-12.989,0,0,1332.1,1
6.58,-12.97,0,0,1333.8,1
6.6,-12.951,0,0,1335.5,1
6.62,-12.931,0,0,1337.2,1
6.64,-12.912,0,0,1338.8,1
6.66,-12.893,0,0,1340.5,1
6.68,-12.874,0,0,1342.2,1
6.7,-12.855,0,0,1343.8,1
6.72,-12.836,0,0,1345.5,1
6.74,-12.818,0,0,1347.2,1
6.76,-12.799,0,0,1348.8,1
6.78,-12.78,0,0,1350.4,1
6.8,-12.762,0,0,1352.1,1
6.82,-12.744,0,0,1353.7,1
6.84,-12.725,0,0,1355.3,1
6.86,-12.707,0,0,1357,1
6.88,-12.689,0,0,1358.6,1
6.9,-12.671,0,0,1360.2,1
6.92,-12.653,0,0,1361.8,1
6.94,-12.635,0,0,1363.4,1
6.96,-12.617,0,0,1365,1
6.98,-12.599,0,0,1366.6,1
7,-12.582,0,0,1368.2,1
7.02,-12.564,0,0,1369.8,1
7.04,-12.547,0,0,1371.3,1
7.06,-12.529,0,0,1372.9,1
7.08,-12.512,0,0,1374.5,1
7.1,-12.495,0,0,1376,1
7.12,-12.478,0,0,1377.6,1
7.14,-12.461,0,0,1379.2,1
7.16,-12.444,0,0,1380.7,1
7.18,-12.427,0,0,1382.2,1
7.2,-12.41,0,0,1383.8,1
7.22,-12.393,0,0,1385.3,1
7.24,-12.376,0,0,1386.8,1
7.26,-12.36,0,0,1388.4,1
7.28,-12.343,0,0,1389.9,1
7.3,-12.327,0,0,1391.4,1
7.32,-12.31,0,0,1392.9,1
7.34,-12.294,0,0,1394.4,1
7.36,-12.278,0,0,1395.9,1
7.38,-12.261,0,0,1397.4,1
7.4,-12.245,0,0,1398.9,1
7.42,-12.229,0,0,1400.4,1
7.44,-12.213,0,0,1401.8,1
7.46,-12.197,0,0,1403.3,1
7.48,-12.182,0,0,1404.8,1
7.5,-12.166,0,0,1406.2,1
7.52,-12.15,0,0,1407.7,1
7.54,-12.135,0,0,1409.2,1
7.56,-12.119,0,0,1410.6,1
7.58,-12.104,0,0,1412.1,1
7.6,-12.088,0,0,1413.5,1
7.62,-12.073,0,0,1414.9,1
7.64,-12.058,0,0,1416.4,1
7.66,-12.043,0,0,1417.8,1
7.68,-12.028,0,0,1419.2,1
7.7,-12.013,0,0,1420.6,1
7.72,-11.998,0,0,1422,1
7.74,-11.983,0,0,1423.4,1
7.76,-11.968,0,0,1424.8,1
7.78,-11.953,0,0,1426.2,1
7.8,-11.939,0,0,1427.6,1
7.82,-11.924,0,0,1429,1
7.84,-11.909,0,0,1430.4,1
7.86,-11.895,0,0,1431.8,1
7.88,-11.881,0,0,1433.1,1
7.9,-11.866,0,0,1434.5,1
7.92,-11.852,0,0,1435.9,1
7.94,-11.838,0,0,1437.2,1
7.96,-11.824,0,0,1438.6,1
7.98,-11.81,0,0,1439.9,1
8,-11.796,0,0,1441.3,1
8.02,-11.782,0,0,1442.6,1
8.04,-11.768,0,0,1443.9,1
8.06,-11.754,0,0,1445.3,1
8.08,-11.74,0,0,1446.6,1
8.1,-11.726,0,0,1447.9,1
8.12,-11.713,0,0,1449.2,1
8.14,-11.699,0,0,1450.5,1
8.16,-11.686,0,0,1451.8,1
8.18,-11.672,0,0,1453.1,1
8.2,-11.659,0,0,1454.4,1
8.22,-11.646,0,0,1455.7,1
8.24,-11.633,0,0,1457,1
8.26,-11.619,0,0,1458.3,1
8.28,-11.606,0,0,1459.6,1
8.3,-11.593,0,0,1460.9,1
8.32,-11.58,0,0,1462.1,1
8.34,-11.567,0,0,1463.4,1
8.36,-11.554,0,0,1464.6,1
8.38,-11.542,0,0,1465.9,1
8.4,-11.529,0,0,1467.2,1
8.42,-11.516,0,0,1468.4,1
8.44,-11.504,0,0,1469.6,1
8.46,-11.491,0,0,1470.9,1
8.48,-11.479,0,0,1472.1,1
8.5,-11.466,0,0,1473.3,1
8.52,-11.454,0,0,1474.6,1
8.54,-11.441,0,0,1475.8,1
8.56,-11.429,0,0,1477,1
8.58,-11.417,0,0,1478.2,1
8.6,-11.405,0,0,1479.4,1
8.62,-11.393,0,0,1480.6,1
8.64,-11.381,0,0,1481.8,1
8.66,-11.369,0,0,1483,1
8.68,-11.357,0,0,1484.2,1
8.7,-11.345,0,0,1485.4,1
8.72,-11.333,0,0,1486.5,1
8.74,-11.322,0,0,1487.7,1
8.76,-11.31,0,0,1488.9,1
8.78,-11.298,0,0,1490,1
8.8,-11.287,0,0,1491.2,1
8.82,-11.275,0,0,1492.3,1
8.84,-11.264,0,0,1493.5,1
8.86,-11.252,0,0,1494.6,1
8.88,-11.241,0,0,1495.8,1
8.9,-11.23,0,0,1496.9,1
8.92,-11.219,0,0,1498.1,1
8.94,-11.207,0,0,1499.2,1
8.96,-11.196,0,0,1500.3,1
8.98,-11.185,0,0,1501.4,1
9,-11.174,0,0,1502.5,1
9.02,-11.163,0,0,1503.6,1
9.04,-11.152,0,0,1504.8,1
9.06,-11.142,0,0,1505.9,1
9.08,-11.131,0,0,1506.9,1
9.1,-11.12,0,0,1508,1
9.12,-11.109,0,0,1509.1,1
9.14,-11.099,0,0,1510.2,1
9.16,-11.088,0,0,1511.3,1
9.18,-11.078,0,0,1512.4,1
9.2,-11.067,0,0,1513.4,1
9.22,-11.057,0,0,1514.5,1
9.24,-11.047,0,0,1515.6,1
9.26,-11.036,0,0,1516.6,1
9.28,-11.026,0,0,1517.7,1
9.3,-11.016,0,0,1518.7,1
9.32,-11.006,0,0,1519.8,1
9.34,-10.996,0,0,1520.8,1
9.36,-10.986,0,0,1521.8,1
9.38,-10.976,0,0,1522.9,1
9.4,-10.966,0,0,1523.9,1
9.42,-10.956,0,0,1524.9,1
9.44,-10.946,0,0,1525.9,1
9.46,-10.936,0,0,1526.9,1
9.48,-10.926,0,0,1527.9,1
9.5,-10.917,0,0,1528.9,1
9.52,-10.907,0,0,1529.9,1
9.54,-10.897,0,0,1530.9,1
9.56,-10.888,0,0,1531.9,1
9.58,-10.878,0,0,1532.9,1
9.6,-10.869,0,0,1533.9,1
9.62,-10.86,0,0,1534.9,1
9.64,-10.85,0,0,1535.8,1
9.66,-10.841,0,0,1536.8,1
9.68,-10.832,0,0,1537.8,1
9.7,-10.823,0,0,1538.7,1
9.72,-10.814,0,0,1539.7,1
9.74,-10.804,0,0,1540.6,1
9.76,-10.795,0,0,1541.6,1
9.78,-10.786,0,0,1542.5,1
9.8,-10.778,0,0,1543.5,1
9.82,-10.769,0,0,1544.4,1
9.84,-10.76,0,0,1545.3,1
9.86,-10.751,0,0,1546.3,1
9.88,-10.742,0,0,1547.2,1
9.9,-10.734,0,0,1548.1,1
9.92,-10.725,0,0,1549,1
9.94,-10.716,0,0,1549.9,1
9.96,-10.708,0,0,1550.8,1
9.98,-10.699,0,0,1551.7,1
10,-10.691,0,0,1552.6,1
10.02,-10.682,0,0,1553.5,1
10.04,-10.674,0,0,1554.4,1
10.06,-10.666,0,0,1555.3,1
10.08,-10.657,0,0,1556.2,1
10.1,-10.649,0,0,1557,1
10.12,-10.641,0,0,1557.9,1
10.14,-10.633,0,0,1558.8,1
10.16,-10.625,0,0,1559.6,1
10.18,-10.617,0,0,1560.5,1
10.2,-10.609,0,0,1561.3,1
10.22,-10.601,0,0,1562.2,1
10.24,-10.593,0,0,1563,1
10.26,-10.585,0,0,1563.9,1
10.28,-10.577,0,0,1564.7,1
10.3,-10.57,0,0,1565.5,1
10.32,-10.562,0,0,1566.4,1
10.34,-10.554,0,0,1567.2,1
10.36,-10.547,0,0,1568,1
10.38,-10.539,0,0,1568.8,1
10.4,-10.531,0,0,1569.6,1
10.42,-10.524,0,0,1570.4,1
10.44,-10.516,0,0,1571.2,1
10.46,-10.509,0,0,1572,1
10.48,-10.502,0,0,1572.8,1
10.5,-10.494,0,0,1573.6,1
10.52,-10.487,0,0,1574.4,1
10.54,-10.48,0,0,1575.2,1
10.56,-10.473,0,0,1576,1
10.58,-10.466,0,0,1576.7,1
10.6,-10.458,0,0,1577.5,1
10.62,-10.451,0,0,1578.3,1
10.64,-10.444,0,0,1579,1
10.66,-10.437,0,0,1579.8,1
10.68,-10.43,0,0,1580.5,1
10.7,-10.424,0,0,1581.3,1
10.72,-10.417,0,0,1582,1
10.74,-10.41,0,0,1582.8,1
10.76,-10.403,0,0,1583.5,1
10.78,-10.396,0,0,1584.2,1
10.8,-10.39,0,0,1585,1
10.82,-10.383,0,0,1585.7,1
10.84,-10.377,0,0,1586.4,1
10.86,-10.37,0,0,1587.1,1
10.88,-10.364,0,0,1587.8,1
10.9,-10.357,0,0,1588.5,1
10.92,-10.351,0,0,1589.2,1
10.94,-10.344,0,0,1589.9,1
10.96,-10.338,0,0,1590.6,1
10.98,-10.332,0,0,1591.3,1
11,-10.325,0,0,1592,1
11.02,-10.319,0,0,1592.7,1
11.04,-10.313,0,0,1593.4,1
11.06,-10.307,0,0,1594,1
11.08,-10.301,0,0,1594.7,1
11.1,-10.295,0,0,1595.4,1
11.12,-10.289,0,0,1596,1
11.14,-10.283,0,0,1596.7,1
11.16,-10.277,0,0,1597.3,1
11.18,-10.271,0,0,1598,1
11.2,-10.265,0,0,1598.6,1
11.22,-10.259,0,0,1599.3,1
11.24,-10.254,0,0,1599.9,1
11.26,-10.248,0,0,1600.5,1
11.28,-10.242,0,0,1601.2,1
11.3,-10.237,0,0,1601.8,1
11.32,-10.231,0,0,1602.4,1
11.34,-10.225,0,0,1603,1
11.36,-10.22,0,0,1603.6,1
11.38,-10.214,0,0,1604.2,1
11.4,-10.209,0,0,1604.8,1
11.42,-10.204,0,0,1605.4,1
11.44,-10.198,0,0,1606,1
11.46,-10.193,0,0,1606.6,1
11.48,-10.188,0,0,1607.2,1
11.5,-10.182,0,0,1607.8,1
11.52,-10.177,0,0,1608.4,1
11.54,-10.172,0,0,1609,1
11.56,-10.167,0,0,1609.5,1
11.58,-10.162,0,0,1610.1,1
11.6,-10.157,0,0,1610.7,1
11.62,-10.152,0,0,1611.2,1
11.64,-10.147,0,0,1611.8,1
11.66,-10.142,0,0,1612.3,1
11.68,-10.137,0,0,1612.9,1
11.7,-10.132,0,0,1613.4,1
11.72,-10.127,0,0,1613.9,1
11.74,-10.122,0,0,1614.5,1
11.76,-10.118,0,0,1615,1
11.78,-10.113,0,0,1615.5,1
11.8,-10.108,0,0,1616.1,1
11.82,-10.104,0,0,1616.6,1
11.84,-10.099,0,0,1617.1,1
11.86,-10.095,0,0,1617.6,1
11.88,-10.09,0,0,1618.1,1
11.9,-10.086,0,0,1618.6,1
11.92,-10.081,0,0,1619.1,1
11.94,-10.077,0,0,1619.6,1
11.96,-10.072,0,0,1620.1,1
11.98,-10.068,0,0,1620.6,1
12,-10.064,0,0,1621.1,1
12.02,-10.06,0,0,1621.5,1
12.04,-10.055,0,0,1622,1
12.06,-10.051,0,0,1622.5,1
12.08,-10.047,0,0,1622.9,1
12.1,-10.043,0,0,1623.4,1
12.12,-10.039,0,0,1623.9,1
12.14,-10.035,0,0,1624.3,1
12.16,-10.031,0,0,1624.8,1
12.18,-10.027,0,0,1625.2,1
12.2,-10.023,0,0,1625.7,1
12.22,-10.019,0,0,1626.1,1
12.24,-10.015,0,0,1626.5,1
12.26,-10.012,0,0,1627,1
12.28,-10.008,0,0,1627.4,1
12.3,-10.004,0,0,1627.8,1
12.32,-10,0,0,1628.2,1
12.34,-9.9968,0,0,1628.6,1
12.36,-9.9932,0,0,1629,1
12.38,-9.9896,0,0,1629.4,1
12.4,-9.9861,0,0,1629.8,1
12.42,-9.9826,0,0,1630.2,1
12.44,-9.9791,0,0,1630.6,1
12.46,-9.9757,0,0,1631,1
12.48,-9.9723,0,0,1631.4,1
12.5,-9.9689,0,0,1631.8,1
12.52,-9.9656,0,0,1632.2,1
12.54,-9.9623,0,0,1632.5,1
12.56,-9.9591,0,0,1632.9,1
12.58,-9.9558,0,0,1633.3,1
12.6,-9.9527,0,0,1633.6,1
12.62,-9.9495,0,0,1634,1
12.64,-9.9464,0,0,1634.4,1
12.66,-9.9434,0,0,1634.7,1
12.68,-9.9403,0,0,1635,1
12.7,-9.9373,0,0,1635.4,1
12.72,-9.9344,0,0,1635.7,1
12.74,-9.9314,0,0,1636.1,1
12.76,-9.9285,0,0,1636.4,1
12.78,-9.9257,0,0,1636.7,1
12.8,-9.9229,0,0,1637,1
12.82,-9.9201,0,0,1637.4,1
12.84,-9.9173,0,0,1637.7,1
12.86,-9.9146,0,0,1638,1
12.88,-9.9119,0,0,1638.3,1
12.9,-9.9093,0,0,1638.6,1
12.92,-9.9067,0,0,1638.9,1
12.94,-9.9041,0,0,1639.2,1
12.96,-9.9016,0,0,1639.5,1
12.98,-9.8991,0,0,1639.8,1
13,-9.8966,0,0,1640,1
13.02,-9.8942,0,0,1640.3,1
13.04,-9.8918,0,0,1640.6,1
13.06,-9.8894,0,0,1640.9,1
13.08,-9.8871,0,0,1641.1,1
13.1,-9.8848,0,0,1641.4,1
13.12,-9.8826,0,0,1641.6,1
13.14,-9.8803,0,0,1641.9,1
13.16,-9.8782,0,0,1642.2,1
13.18,-9.876,0,0,1642.4,1
13.2,-9.8739,0,0,1642.6,1
13.22,-9.8718,0,0,1642.9,1
13.24,-9.8698,0,0,1643.1,1
13.26,-9.8678,0,0,1643.3,1
13.28,-9.8658,0,0,1643.6,1
13.3,-9.8638,0,0,1643.8,1
13.32,-9.8619,0,0,1644,1
13.34,-9.8601,0,0,1644.2,1
13.36,-9.8582,0,0,1644.4,1
13.38,-9.8564,0,0,1644.6,1
13.4,-9.8547,0,0,1644.8,1
13.42,-9.8529,0,0,1645,1
13.44,-9.8512,0,0,1645.2,1
13.46,-9.8496,0,0,1645.4,1
13.48,-9.8479,0,0,1645.6,1
13.5,-9.8463,0,0,1645.8,1
13.52,-9.8448,0,0,1646,1
13.54,-9.8432,0,0,1646.2,1
13.56,-9.8418,0,0,1646.3,1
13.58,-9.8403,0,0,1646.5,1
13.6,-9.8389,0,0,1646.7,1
13.62,-9.8375,0,0,1646.8,1
13.64,-9.8361,0,0,1647,1
13.66,-9.8348,0,0,1647.1,1
13.68,-9.8335,0,0,1647.3,1
13.7,-9.8323,0,0,1647.4,1
13.72,-9.8311,0,0,1647.6,1
13.74,-9.8299,0,0,1647.7,1
13.76,-9.8287,0,0,1647.8,1
13.78,-9.8276,0,0,1648,1
13.8,-9.8265,0,0,1648.1,1
13.82,-9.8255,0,0,1648.2,1
13.84,-9.8245,0,0,1648.3,1
13.86,-9.8235,0,0,1648.4,1
13.88,-9.8226,0,0,1648.5,1
13.9,-9.8217,0,0,1648.6,1
13.92,-9.8208,0,0,1648.7,1
13.94,-9.8199,0,0,1648.8,1
13.96,-9.8191,0,0,1648.9,1
13.98,-9.8184,0,0,1649,1
14,-9.8176,0,0,1649.1,1
14.02,-9.8169,0,0,1649.2,1
14.04,-9.8163,0,0,1649.3,1
14.06,-9.8156,0,0,1649.3,1
14.08,-9.815,0,0,1649.4,1
14.1,-9.8145,0,0,1649.5,1
14.12,-9.8139,0,0,1649.5,1
14.14,-9.8134,0,0,1649.6,1
14.16,-9.813,0,0,1649.7,1
14.18,-9.8125,0,0,1649.7,1
