0,0,0,0,0,0
0.02,-17.138,0,0,368.07,0.10588
0.04,-17.49,0,0,371.9,0.19875
0.06,-17.863,0,0,375.73,0.27837
0.08,-18.235,0,0,379.54,0.34523
0.1,-18.586,0,0,383.35,0.40034
0.12,-18.902,0,0,387.15,0.44508
0.14,-19.175,0,0,390.94,0.48095
0.16,-19.401,0,0,394.73,0.50944
0.18,-19.582,0,0,398.51,0.53192
0.2,-19.723,0,0,402.28,0.54956
0.22,-19.828,0,0,406.04,0.56338
0.24,-19.903,0,0,409.79,0.57418
0.26,-19.953,0,0,413.54,0.58264
0.28,-19.983,0,0,417.28,0.58926
0.3,-19.998,0,0,421.01,0.59446
0.32,-20,0,0,424.73,0.59857
0.34,-19.993,0,0,428.44,0.60183
0.36,-19.978,0,0,432.15,0.60444
0.38,-19.958,0,0,435.85,0.60654
0.4,-19.932,0,0,439.54,0.60825
0.42,-19.904,0,0,443.22,0.60966
0.44,-19.873,0,0,446.89,0.61083
0.46,-19.84,0,0,450.56,0.61182
0.48,-19.805,0,0,454.22,0.61267
0.5,-19.769,0,0,457.87,0.61341
0.52,-19.733,0,0,461.51,0.61407
0.54,-19.695,0,0,465.15,0.61466
0.56,-19.658,0,0,468.77,0.6152
0.58,-19.62,0,0,472.39,0.61569
0.6,-19.582,0,0,476,0.61616
0.62,-19.543,0,0,479.61,0.6166
0.64,-19.505,0,0,483.2,0.61701
0.66,-19.466,0,0,486.79,0.61742
0.68,-19.428,0,0,490.37,0.61781
0.7,-19.389,0,0,493.94,0.61818
0.72,-19.351,0,0,497.5,0.61855
0.74,-19.313,0,0,501.06,0.61892
0.76,-19.275,0,0,504.61,0.61928
0.78,-19.237,0,0,508.15,0.61963
0.8,-19.199,0,0,511.68,0.61998
0.82,-19.161,0,0,515.21,0.62032
0.84,-19.123,0,0,518.73,0.62067
0.86,-19.085,0,0,522.24,0.62101
0.88,-19.048,0,0,525.74,0.62135
0.9,-19.01,0,0,529.24,0.62168
0.92,-18.973,0,0,532.72,0.62202
0.94,-18.936,0,0,536.2,0.62235
0.96,-18.899,0,0,539.67,0.62268
0.98,-18.862,0,0,543.14,0.62301
1,-18.825,0,0,546.6,0.62334
